PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
300000256,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,4348.26,3654,694.26,N               ,P             
300000257,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1857.5,1560.92,296.58,N               ,P             
300000258,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,2791.74,2346,445.74,N               ,P             
300000259,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1427.76,1199.8,227.96,N               ,P             
300000260,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,7261.38,6102,1159.38,N               ,P             
300000261,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
300000262,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,15621.13,13127,2494.13,N               ,P             
300000263,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6320.04,5310.95,1009.09,N               ,P             
300000264,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
300000265,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,13075.83,10988.1,2087.73,N               ,P             
300000266,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,1942.08,1632,310.08,N               ,P             
300000267,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
300000268,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,19813.5,16650,3163.5,N               ,P             
300000269,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8448.47,7099.56,1348.91,N               ,P             
300000270,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.6,635.48,N               ,P             
300000271,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,7625.52,6408,1217.52,N               ,P             
300000272,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.1,1290,245.1,N               ,P             
300000273,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1624.35,1365,259.35,N               ,P             
300000274,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,13781.39,11581,2200.39,N               ,P             
300000275,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,47582.15,39985,7597.15,N               ,P             
300000276,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,18190.34,15286,2904.34,N               ,P             
300000277,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,9182.04,7716,1466.04,N               ,P             
300000278,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,5806.01,4879,927.01,N               ,P             
300000279,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1626.37,1366.7,259.67,N               ,P             
300000280,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2691.78,2262,429.78,N               ,P             
300000281,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,4950.4,4160,790.4,N               ,P             
300000282,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,12020.19,10101,1919.19,N               ,P             
300000283,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,71973.58,60482,11491.58,N               ,P             
300000284,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,8751.26,7354,1397.26,N               ,P             
300000285,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4938.5,4150,788.5,N               ,P             
300000286,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3227.24,2711.97,515.27,N               ,P             
300000287,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8542.94,7178.94,1364,N               ,P             
300000288,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,3485.98,2929.4,556.58,N               ,P             
300000289,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6127.29,5148.98,978.31,N               ,P             
300000290,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13274.68,11155.2,2119.48,N               ,P             
300000291,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,1933.73,1624.98,308.75,N               ,P             
300000292,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,2153.9,1810,343.9,N               ,P             
300000293,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5622.75,4725,897.75,N               ,P             
300000294,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,20476.33,17207,3269.33,N               ,P             
300000295,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,90278.16,75864,14414.16,N               ,P             
300000296,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300000297,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1067.43,897,170.43,N               ,P             
300000298,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,5257.42,4418,839.42,N               ,P             
300000299,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,16756.39,14081,2675.39,N               ,P             
300000300,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,7349.35,6175.92,1173.43,N               ,P             
300000301,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456,1796.64,N               ,P             
300000302,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3140.41,2639,501.41,N               ,P             
300000303,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253,998.07,N               ,P             
300000304,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.82,3314.97,629.85,N               ,P             
300000305,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,125635.44,105576,20059.44,N               ,P             
300000306,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
300000307,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3669.96,3084,585.96,N               ,P             
300000308,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,7677.85,6451.97,1225.88,N               ,P             
300000309,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,3453.38,2902,551.38,N               ,P             
300000310,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,12644.94,10626,2018.94,N               ,P             
300000311,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,4598.16,3864,734.16,N               ,P             
300000312,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             
300000313,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.6,375.94,N               ,P             
300000314,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,10281.6,8640,1641.6,N               ,P             
300000315,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,213043.32,179028,34015.32,N               ,P             
300000316,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.9,35.51,N               ,P             
300000317,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300000318,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4137.63,3477,660.63,N               ,P             
300000319,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1995.63,1677,318.63,N               ,P             
300000320,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,11320.47,9513,1807.47,N               ,P             
300000321,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300000322,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432,82.08,N               ,P             
300000323,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3260.6,2740,520.6,N               ,P             
300000324,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             
300000325,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,14307.48,12023.1,2284.38,N               ,P             
300000326,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.74,2950.2,560.54,N               ,P             
300000327,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,8979.74,7546,1433.74,N               ,P             
300000328,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5519.22,4638,881.22,N               ,P             
300000329,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,14102.69,11851,2251.69,N               ,P             
300000330,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3483.13,2927,556.13,N               ,P             
300000331,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,53780.86,45194,8586.86,N               ,P             
300000332,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4872.25,4094.33,777.92,N               ,P             
300000333,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,8811.95,7405,1406.95,N               ,P             
300000334,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5033.7,4230,803.7,N               ,P             
300000335,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4031.72,3388,643.72,N               ,P             
300000336,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,6282.82,5279.68,1003.14,N               ,P             
300000337,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,12603.29,10591,2012.29,N               ,P             
300000338,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6178.48,5192,986.48,N               ,P             
300000339,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7191.17,6043,1148.17,N               ,P             
300000340,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,19331.55,16245,3086.55,N               ,P             
300000341,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771,526.49,N               ,P             
300000342,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,1463.58,1229.9,233.68,N               ,P             
300000343,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,7892.07,6631.99,1260.08,N               ,P             
300000344,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,5115.77,4298.97,816.8,N               ,P             
300000345,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,521.22,438,83.22,N               ,P             
300000346,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771,526.49,N               ,P             
300000347,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,7775.46,6534,1241.46,N               ,P             
300000348,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,5234.8,4398.99,835.81,N               ,P             
300000349,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,24302.18,20422,3880.18,N               ,P             
300000350,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,5007.75,4208.2,799.55,N               ,P             
300000351,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,3653.3,3070,583.3,N               ,P             
300000352,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,4074.08,3423.6,650.48,N               ,P             
300000353,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,4696.93,3947,749.93,N               ,P             
300000354,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8509.64,7150.96,1358.68,N               ,P             
300000355,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6436.71,5409,1027.71,N               ,P             
300000356,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,2942.87,2473,469.87,N               ,P             
300000357,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8509.67,7150.98,1358.69,N               ,P             
300000358,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6053.53,5087,966.53,N               ,P             
300000359,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1113.84,936,177.84,N               ,P             
300000360,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,660.4,554.95,105.45,N               ,P             
300000361,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4676.7,3930,746.7,N               ,P             
300000362,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7771.81,6530.93,1240.88,N               ,P             
300000363,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,11816.17,9929.55,1886.62,N               ,P             
300000364,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4523.19,3801,722.19,N               ,P             
300000365,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,9935.31,8349,1586.31,N               ,P             
300000366,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,3982.93,3347,635.93,N               ,P             
300000367,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,3259.41,2739,520.41,N               ,P             
300000368,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4249.49,3571,678.49,N               ,P             
300000369,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7539.84,6336,1203.84,N               ,P             
300000370,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,11506.11,9669,1837.11,N               ,P             
300000371,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3752.07,3153,599.07,N               ,P             
300000372,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,549.78,462,87.78,N               ,P             
300000373,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2343.94,1969.7,374.24,N               ,P             
300000374,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6298.57,5292.92,1005.65,N               ,P             
300000375,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.75,2950.2,560.55,N               ,P             
300000376,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,11738.16,9864,1874.16,N               ,P             
300000377,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,13258.98,11142,2116.98,N               ,P             
300000378,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,16561.23,13917,2644.23,N               ,P             
300000379,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3422.44,2876,546.44,N               ,P             
300000380,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349,1396.31,N               ,P             
300000381,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,5961.53,5009.69,951.84,N               ,P             
300000382,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,31419.57,26403,5016.57,N               ,P             
300000383,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,7450.59,6261,1189.59,N               ,P             
300000384,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,3803.24,3196,607.24,N               ,P             
300000385,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7134.01,5994.96,1139.05,N               ,P             
300000386,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8212.15,6900.97,1311.18,N               ,P             
300000387,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3257.03,2737,520.03,N               ,P             
300000388,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2645.37,2223,422.37,N               ,P             
300000389,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,7022.19,5901,1121.19,N               ,P             
300000390,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7650.51,6429,1221.51,N               ,P             
300000391,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             
300000392,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3778.25,3175,603.25,N               ,P             
300000393,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.9,1532.71,N               ,P             
300000394,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,9859.15,8285,1574.15,N               ,P             
300000395,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,7388.11,6208.5,1179.61,N               ,P             
300000396,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,819.91,689,130.91,N               ,P             
300000397,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,5922.63,4977,945.63,N               ,P             
300000398,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5696.53,4787,909.53,N               ,P             
