ID,PO_ID,PARTNER_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,LIFECYCLE_STATUS,OVERALL_STATUS
02BD2137-0890-1EEA-A6C2-BB55C1979186,300000187,74867AD200E41EDBA5D8B06885ABA052,EUR,6375.94,5357.93,1018.01,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979187,300000188,74867AD200E41EDBA5D8B06885AC2052,EUR,5413.31,4549,864.31,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979188,300000189,74867AD200E41EDBA5D8B06885AEC052,EUR,3283.21,2759,524.21,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979189,300000190,74867AD200E41EDBA5D8B06885AB8052,EUR,16463.09,13834.53,2628.56,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979190,300000191,74867AD200E41EDBA5D8B06885B06052,EUR,4456.55,3745,711.55,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979191,300000192,74867AD200E41EDBA5D8B06885AC4052,EUR,2069.17,1738.8,330.37,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979192,300000193,74867AD200E41EDBA5D8B06885AC6052,EUR,2308.48,1939.9,368.58,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979193,300000194,74867AD200E41EDBA5D8B06885ACE052,EUR,6262.97,5263,999.97,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979194,300000195,74867AD200E41EDBA5D8B06885AFA052,EUR,3980.08,3344.6,635.48,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979195,300000196,74867AD200E41EDBA5D8B06885AC8052,EUR,2457.23,2064.9,392.33,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979196,300000197,74867AD200E41EDBA5D8B06885AD0052,EUR,1535.1,1290,245.1,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979197,300000198,74867AD200E41EDBA5D8B06885AC4052,EUR,9599.61,8066.9,1532.71,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979198,300000199,74867AD200E41EDBA5D8B06885B08052,EUR,22350.58,18782,3568.58,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979199,300000200,74867AD200E41EDBA5D8B06885AE0052,EUR,53414.34,44886,8528.34,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979200,300000201,74867AD200E41EDBA5D8B06885AB6052,EUR,12208.56,10259.3,1949.26,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979201,300000202,74867AD200E41EDBA5D8B06885ADC052,EUR,10491.04,8816,1675.04,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979202,300000203,74867AD200E41EDBA5D8B06885AF4052,EUR,470,394.96,75.04,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979203,300000204,74867AD200E41EDBA5D8B06885AC8052,EUR,2755.56,2315.6,439.96,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979204,300000205,74867AD200E41EDBA5D8B06885AC4052,EUR,13132.36,11035.6,2096.76,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979205,300000206,74867AD200E41EDBA5D8B06885AB2052,EUR,2904.79,2441,463.79,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979206,300000207,74867AD200E41EDBA5D8B06885AFC052,EUR,2354.54,1978.6,375.94,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979207,300000208,74867AD200E41EDBA5D8B06885ABA052,EUR,4347.01,3652.95,694.06,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979208,300000209,74867AD200E41EDBA5D8B06885AD8052,EUR,947.24,796,151.24,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979209,300000210,74867AD200E41EDBA5D8B06885ABE052,EUR,27504.47,23113,4391.47,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979210,300000211,74867AD200E41EDBA5D8B06885AF6052,EUR,252.28,212,40.28,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979211,300000212,74867AD200E41EDBA5D8B06885AE2052,EUR,108157.91,90889,17268.91,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979212,300000213,74867AD200E41EDBA5D8B06885ADE052,EUR,19452.93,16347,3105.93,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979213,300000214,74867AD200E41EDBA5D8B06885AE6052,EUR,5822.67,4893,929.67,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979214,300000215,74867AD200E41EDBA5D8B06885ADC052,EUR,13876.59,11661,2215.59,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979215,300000216,74867AD200E41EDBA5D8B06885AE4052,EUR,60698.33,51007,9691.33,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979216,300000217,74867AD200E41EDBA5D8B06885AD8052,EUR,854.42,718,136.42,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979217,300000218,74867AD200E41EDBA5D8B06885AD6052,EUR,3051.16,2564,487.16,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979218,300000219,74867AD200E41EDBA5D8B06885ACC052,EUR,7360.39,6185.2,1175.19,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979219,300000220,74867AD200E41EDBA5D8B06885AB4052,EUR,9292.66,7808.95,1483.71,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979220,300000221,74867AD200E41EDBA5D8B06885B08052,EUR,5015.85,4215,800.85,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979221,300000222,74867AD200E41EDBA5D8B06885AE8052,EUR,3523.59,2961,562.59,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979222,300000223,74867AD200E41EDBA5D8B06885AB6052,EUR,9698.13,8149.69,1548.44,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979223,300000224,74867AD200E41EDBA5D8B06885ABA052,EUR,6117.69,5140.92,976.77,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979224,300000225,74867AD200E41EDBA5D8B06885B00052,EUR,2277.66,1914,363.66,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979225,300000226,74867AD200E41EDBA5D8B06885AE8052,EUR,20253.8,17020,3233.8,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979226,300000227,74867AD200E41EDBA5D8B06885ADA052,EUR,7575.54,6366,1209.54,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979227,300000228,74867AD200E41EDBA5D8B06885AB4052,EUR,4715.92,3962.96,752.96,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979228,300000229,74867AD200E41EDBA5D8B06885AD2052,EUR,7848.05,6595,1253.05,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979229,300000230,74867AD200E41EDBA5D8B06885AF6052,EUR,487.9,410,77.9,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979230,300000231,74867AD200E41EDBA5D8B06885AD8052,EUR,1351.84,1136,215.84,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979231,300000232,74867AD200E41EDBA5D8B06885AEE052,EUR,8554.91,7189,1365.91,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979232,300000233,74867AD200E41EDBA5D8B06885AD6052,EUR,5682.25,4775,907.25,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979233,300000234,74867AD200E41EDBA5D8B06885ADA052,EUR,3769.92,3168,601.92,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979234,300000235,74867AD200E41EDBA5D8B06885AFC052,EUR,2589.45,2176,413.45,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979235,300000236,74867AD200E41EDBA5D8B06885AE2052,EUR,54034.33,45407,8627.33,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979236,300000237,74867AD200E41EDBA5D8B06885AE2052,EUR,108157.91,90889,17268.91,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979237,300000238,74867AD200E41EDBA5D8B06885AC8052,EUR,6840.71,5748.5,1092.21,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979238,300000239,74867AD200E41EDBA5D8B06885AE4052,EUR,63073.57,53003,10070.57,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979239,300000240,74867AD200E41EDBA5D8B06885AFE052,EUR,2248.99,1889.91,359.08,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979240,300000241,74867AD200E41EDBA5D8B06885AB6052,EUR,3986.25,3349.79,636.46,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979241,300000242,74867AD200E41EDBA5D8B06885ADE052,EUR,6700.89,5631,1069.89,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979242,300000243,74867AD200E41EDBA5D8B06885AB8052,EUR,10073.19,8464.87,1608.32,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979243,300000244,74867AD200E41EDBA5D8B06885AF2052,EUR,3283.13,2758.94,524.19,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979244,300000245,74867AD200E41EDBA5D8B06885B00052,EUR,1710.03,1437,273.03,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979245,300000246,74867AD200E41EDBA5D8B06885ABA052,EUR,1864.71,1566.98,297.73,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979246,300000247,74867AD200E41EDBA5D8B06885ADA052,EUR,5601.33,4707,894.33,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979247,300000248,74867AD200E41EDBA5D8B06885AF0052,EUR,3944.81,3314.97,629.84,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979248,300000249,74867AD200E41EDBA5D8B06885AD8052,EUR,3233.23,2717,516.23,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979249,300000250,74867AD200E41EDBA5D8B06885B04052,EUR,3913.91,3289,624.91,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979250,300000251,74867AD200E41EDBA5D8B06885AE0052,EUR,43534.96,36584,6950.96,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979251,300000252,74867AD200E41EDBA5D8B06885B08052,EUR,18142.74,15246,2896.74,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979252,300000253,74867AD200E41EDBA5D8B06885ACA052,EUR,6251.07,5253,998.07,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979253,300000254,74867AD200E41EDBA5D8B06885AB8052,EUR,4467.94,3754.57,713.37,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979254,300000255,74867AD200E41EDBA5D8B06885AB4052,EUR,6362.89,5346.96,1015.93,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979255,300000256,74867AD200E41EDBA5D8B06885AD2052,EUR,4348.26,3654,694.26,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979256,300000257,74867AD200E41EDBA5D8B06885AFE052,EUR,1857.5,1560.92,296.58,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979257,300000258,74867AD200E41EDBA5D8B06885AD0052,EUR,2791.74,2346,445.74,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979258,300000259,74867AD200E41EDBA5D8B06885AC6052,EUR,1427.76,1199.8,227.96,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979259,300000260,74867AD200E41EDBA5D8B06885AD6052,EUR,7261.38,6102,1159.38,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979260,300000261,74867AD200E41EDBA5D8B06885AF8052,EUR,475.52,399.6,75.92,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979261,300000262,74867AD200E41EDBA5D8B06885AE8052,EUR,15621.13,13127,2494.13,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979262,300000263,74867AD200E41EDBA5D8B06885AB4052,EUR,6320.04,5310.95,1009.09,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979263,300000264,74867AD200E41EDBA5D8B06885AF6052,EUR,239.19,201,38.19,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979264,300000265,74867AD200E41EDBA5D8B06885ACC052,EUR,13075.83,10988.1,2087.73,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979265,300000266,74867AD200E41EDBA5D8B06885ADC052,EUR,1942.08,1632,310.08,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979266,300000267,74867AD200E41EDBA5D8B06885AB4052,EUR,117.8,98.99,18.81,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979267,300000268,74867AD200E41EDBA5D8B06885ABE052,EUR,19813.5,16650,3163.5,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979268,300000269,74867AD200E41EDBA5D8B06885AB8052,EUR,8448.47,7099.56,1348.91,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979269,300000270,74867AD200E41EDBA5D8B06885AFA052,EUR,3980.08,3344.6,635.48,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979270,300000271,74867AD200E41EDBA5D8B06885ABE052,EUR,7625.52,6408,1217.52,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979271,300000272,74867AD200E41EDBA5D8B06885AD0052,EUR,1535.1,1290,245.1,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979272,300000273,74867AD200E41EDBA5D8B06885B04052,EUR,1624.35,1365,259.35,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979273,300000274,74867AD200E41EDBA5D8B06885AC0052,EUR,13781.39,11581,2200.39,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979274,300000275,74867AD200E41EDBA5D8B06885AE0052,EUR,47582.15,39985,7597.15,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979275,300000276,74867AD200E41EDBA5D8B06885AE6052,EUR,18190.34,15286,2904.34,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979276,300000277,74867AD200E41EDBA5D8B06885AB2052,EUR,9182.04,7716,1466.04,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979277,300000278,74867AD200E41EDBA5D8B06885B06052,EUR,5806.01,4879,927.01,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979278,300000279,74867AD200E41EDBA5D8B06885AC6052,EUR,1626.37,1366.7,259.67,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979279,300000280,74867AD200E41EDBA5D8B06885B04052,EUR,2691.78,2262,429.78,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979280,300000281,74867AD200E41EDBA5D8B06885AE8052,EUR,4950.4,4160,790.4,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979281,300000282,74867AD200E41EDBA5D8B06885AE6052,EUR,12020.19,10101,1919.19,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979282,300000283,74867AD200E41EDBA5D8B06885AE2052,EUR,71973.58,60482,11491.58,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979283,300000284,74867AD200E41EDBA5D8B06885B08052,EUR,8751.26,7354,1397.26,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979284,300000285,74867AD200E41EDBA5D8B06885AEC052,EUR,4938.5,4150,788.5,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979285,300000286,74867AD200E41EDBA5D8B06885AF2052,EUR,3227.24,2711.97,515.27,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979286,300000287,74867AD200E41EDBA5D8B06885AF0052,EUR,8542.94,7178.94,1364,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979287,300000288,74867AD200E41EDBA5D8B06885AC6052,EUR,3485.98,2929.4,556.58,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979288,300000289,74867AD200E41EDBA5D8B06885AB4052,EUR,6127.29,5148.98,978.31,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979289,300000290,74867AD200E41EDBA5D8B06885AC4052,EUR,13274.68,11155.2,2119.48,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979290,300000291,74867AD200E41EDBA5D8B06885AF2052,EUR,1933.73,1624.98,308.75,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979291,300000292,74867AD200E41EDBA5D8B06885ABE052,EUR,2153.9,1810,343.9,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979292,300000293,74867AD200E41EDBA5D8B06885AE6052,EUR,5622.75,4725,897.75,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979293,300000294,74867AD200E41EDBA5D8B06885ABE052,EUR,20476.33,17207,3269.33,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979294,300000295,74867AD200E41EDBA5D8B06885AE2052,EUR,90278.16,75864,14414.16,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979295,300000296,74867AD200E41EDBA5D8B06885AE0052,EUR,12848.43,10797,2051.43,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979296,300000297,74867AD200E41EDBA5D8B06885B04052,EUR,1067.43,897,170.43,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979297,300000298,74867AD200E41EDBA5D8B06885AEE052,EUR,5257.42,4418,839.42,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979298,300000299,74867AD200E41EDBA5D8B06885AE8052,EUR,16756.39,14081,2675.39,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979299,300000300,74867AD200E41EDBA5D8B06885ABA052,EUR,7349.35,6175.92,1173.43,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979300,300000301,74867AD200E41EDBA5D8B06885ADC052,EUR,11252.64,9456,1796.64,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979301,300000302,74867AD200E41EDBA5D8B06885B02052,EUR,3140.41,2639,501.41,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979302,300000303,74867AD200E41EDBA5D8B06885ACA052,EUR,6251.07,5253,998.07,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979303,300000304,74867AD200E41EDBA5D8B06885AF0052,EUR,3944.82,3314.97,629.85,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979304,300000305,74867AD200E41EDBA5D8B06885AE2052,EUR,125635.44,105576,20059.44,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979305,300000306,74867AD200E41EDBA5D8B06885B00052,EUR,974.61,819,155.61,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979306,300000307,74867AD200E41EDBA5D8B06885AEC052,EUR,3669.96,3084,585.96,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979307,300000308,74867AD200E41EDBA5D8B06885AB4052,EUR,7677.85,6451.97,1225.88,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979308,300000309,74867AD200E41EDBA5D8B06885AB2052,EUR,3453.38,2902,551.38,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979309,300000310,74867AD200E41EDBA5D8B06885ADA052,EUR,12644.94,10626,2018.94,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979310,300000311,74867AD200E41EDBA5D8B06885AC0052,EUR,4598.16,3864,734.16,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979311,300000312,74867AD200E41EDBA5D8B06885AF4052,EUR,722.23,606.91,115.32,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979312,300000313,74867AD200E41EDBA5D8B06885AFC052,EUR,2354.54,1978.6,375.94,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979313,300000314,74867AD200E41EDBA5D8B06885ADE052,EUR,10281.6,8640,1641.6,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979314,300000315,74867AD200E41EDBA5D8B06885AE4052,EUR,213043.32,179028,34015.32,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979315,300000316,74867AD200E41EDBA5D8B06885AF8052,EUR,222.41,186.9,35.51,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979316,300000317,74867AD200E41EDBA5D8B06885AFA052,EUR,808.84,679.7,129.14,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979317,300000318,74867AD200E41EDBA5D8B06885ACA052,EUR,4137.63,3477,660.63,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979318,300000319,74867AD200E41EDBA5D8B06885B04052,EUR,1995.63,1677,318.63,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979319,300000320,74867AD200E41EDBA5D8B06885B06052,EUR,11320.47,9513,1807.47,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979320,300000321,74867AD200E41EDBA5D8B06885AE0052,EUR,12848.43,10797,2051.43,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979321,300000322,74867AD200E41EDBA5D8B06885AE2052,EUR,514.08,432,82.08,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979322,300000323,74867AD200E41EDBA5D8B06885ACE052,EUR,3260.6,2740,520.6,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979323,300000324,74867AD200E41EDBA5D8B06885ABA052,EUR,6117.69,5140.92,976.77,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979324,300000325,74867AD200E41EDBA5D8B06885ACC052,EUR,14307.48,12023.1,2284.38,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979325,300000326,74867AD200E41EDBA5D8B06885AFC052,EUR,3510.74,2950.2,560.54,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979326,300000327,74867AD200E41EDBA5D8B06885B06052,EUR,8979.74,7546,1433.74,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979327,300000328,74867AD200E41EDBA5D8B06885AEA052,EUR,5519.22,4638,881.22,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979328,300000329,74867AD200E41EDBA5D8B06885B08052,EUR,14102.69,11851,2251.69,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979329,300000330,74867AD200E41EDBA5D8B06885B02052,EUR,3483.13,2927,556.13,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979330,300000331,74867AD200E41EDBA5D8B06885AE2052,EUR,53780.86,45194,8586.86,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979331,300000332,74867AD200E41EDBA5D8B06885AB8052,EUR,4872.25,4094.33,777.92,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979332,300000333,74867AD200E41EDBA5D8B06885ADC052,EUR,8811.95,7405,1406.95,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979333,300000334,74867AD200E41EDBA5D8B06885AE6052,EUR,5033.7,4230,803.7,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979334,300000335,74867AD200E41EDBA5D8B06885AEC052,EUR,4031.72,3388,643.72,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979335,300000336,74867AD200E41EDBA5D8B06885AB8052,EUR,6282.82,5279.68,1003.14,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979336,300000337,74867AD200E41EDBA5D8B06885B06052,EUR,12603.29,10591,2012.29,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979337,300000338,74867AD200E41EDBA5D8B06885AD6052,EUR,6178.48,5192,986.48,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979338,300000339,74867AD200E41EDBA5D8B06885ADA052,EUR,7191.17,6043,1148.17,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979339,300000340,74867AD200E41EDBA5D8B06885AE8052,EUR,19331.55,16245,3086.55,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979340,300000341,74867AD200E41EDBA5D8B06885AE6052,EUR,3297.49,2771,526.49,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979341,300000342,74867AD200E41EDBA5D8B06885AC4052,EUR,1463.58,1229.9,233.68,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979342,300000343,74867AD200E41EDBA5D8B06885ABC052,EUR,7892.07,6631.99,1260.08,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979343,300000344,74867AD200E41EDBA5D8B06885AF2052,EUR,5115.77,4298.97,816.8,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979344,300000345,74867AD200E41EDBA5D8B06885AF6052,EUR,521.22,438,83.22,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979345,300000346,74867AD200E41EDBA5D8B06885AE6052,EUR,3297.49,2771,526.49,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979346,300000347,74867AD200E41EDBA5D8B06885B08052,EUR,7775.46,6534,1241.46,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979347,300000348,74867AD200E41EDBA5D8B06885AF0052,EUR,5234.8,4398.99,835.81,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979348,300000349,74867AD200E41EDBA5D8B06885B08052,EUR,24302.18,20422,3880.18,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979349,300000350,74867AD200E41EDBA5D8B06885AC6052,EUR,5007.75,4208.2,799.55,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979350,300000351,74867AD200E41EDBA5D8B06885AD0052,EUR,3653.3,3070,583.3,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979351,300000352,74867AD200E41EDBA5D8B06885AC6052,EUR,4074.08,3423.6,650.48,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979352,300000353,74867AD200E41EDBA5D8B06885AEE052,EUR,4696.93,3947,749.93,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979353,300000354,74867AD200E41EDBA5D8B06885ABC052,EUR,8509.64,7150.96,1358.68,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979354,300000355,74867AD200E41EDBA5D8B06885ACA052,EUR,6436.71,5409,1027.71,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979355,300000356,74867AD200E41EDBA5D8B06885AEC052,EUR,2942.87,2473,469.87,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979356,300000357,74867AD200E41EDBA5D8B06885AF0052,EUR,8509.67,7150.98,1358.69,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979357,300000358,74867AD200E41EDBA5D8B06885AD6052,EUR,6053.53,5087,966.53,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979358,300000359,74867AD200E41EDBA5D8B06885B04052,EUR,1113.84,936,177.84,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979359,300000360,74867AD200E41EDBA5D8B06885AF4052,EUR,660.4,554.95,105.45,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979360,300000361,74867AD200E41EDBA5D8B06885ACA052,EUR,4676.7,3930,746.7,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979361,300000362,74867AD200E41EDBA5D8B06885AF2052,EUR,7771.81,6530.93,1240.88,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979362,300000363,74867AD200E41EDBA5D8B06885AB6052,EUR,11816.17,9929.55,1886.62,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979363,300000364,74867AD200E41EDBA5D8B06885B06052,EUR,4523.19,3801,722.19,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979364,300000365,74867AD200E41EDBA5D8B06885AEA052,EUR,9935.31,8349,1586.31,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979365,300000366,74867AD200E41EDBA5D8B06885AC0052,EUR,3982.93,3347,635.93,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979366,300000367,74867AD200E41EDBA5D8B06885ADE052,EUR,3259.41,2739,520.41,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979367,300000368,74867AD200E41EDBA5D8B06885AEC052,EUR,4249.49,3571,678.49,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979368,300000369,74867AD200E41EDBA5D8B06885ADA052,EUR,7539.84,6336,1203.84,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979369,300000370,74867AD200E41EDBA5D8B06885AC0052,EUR,11506.11,9669,1837.11,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979370,300000371,74867AD200E41EDBA5D8B06885ADA052,EUR,3752.07,3153,599.07,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979371,300000372,74867AD200E41EDBA5D8B06885ADA052,EUR,549.78,462,87.78,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979372,300000373,74867AD200E41EDBA5D8B06885AC8052,EUR,2343.94,1969.7,374.24,N,P
02BD2137-0890-1EEA-A6C2-BB55C1979373,300000374,74867AD200E41EDBA5D8B06885AB4052,EUR,6298.57,5292.92,1005.65,N,P
