NODE_KEY                        ,PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
74867AD200E41EDBA5D8B0C98DD78052,300000168,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"2,203.88","1,852.00",351.88,N               ,P             
74867AD200E41EDBA5D8B0C98DD7A052,300000169,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"7,187.60","6,040.00","1,147.60",N               ,P             
74867AD200E41EDBA5D8B0C98DD7C052,300000170,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"3,001.18","2,522.00",479.18,N               ,P             
74867AD200E41EDBA5D8B0C98DD7E052,300000171,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"3,090.42","2,596.99",493.43,N               ,P             
74867AD200E41EDBA5D8B0C98DD80052,300000172,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"3,919.86","3,294.00",625.86,N               ,P             
74867AD200E41EDBA5D8B0C98DD82052,300000173,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"1,397.06","1,174.00",223.06,N               ,P             
74867AD200E41EDBA5D8B0C98DD84052,300000174,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"20,566.77","17,283.00","3,283.77",N               ,P             
74867AD200E41EDBA5D8B0C98DD86052,300000175,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"36,505.63","30,677.00","5,828.63",N               ,P             
74867AD200E41EDBA5D8B0C98DD88052,300000176,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"11,252.64","9,456.00","1,796.64",N               ,P             
74867AD200E41EDBA5D8B0C98DD8A052,300000177,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,"11,666.69","9,803.94","1,862.75",N               ,P             
74867AD200E41EDBA5D8B0C98DD8C052,300000178,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"7,936.89","6,669.66","1,267.23",N               ,P             
74867AD200E41EDBA5D8B0C98DD8E052,300000179,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,651.72","1,388.00",263.72,N               ,P             
74867AD200E41EDBA5D8B0C98DD90052,300000180,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,132.36","11,035.60","2,096.76",N               ,P             
74867AD200E41EDBA5D8B0C98DD92052,300000181,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"8,171.61","6,866.90","1,304.71",N               ,P             
74867AD200E41EDBA5D8B0C98DD94052,300000182,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,"8,641.78","7,262.00","1,379.78",N               ,P             
74867AD200E41EDBA5D8B0C98DD96052,300000183,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"15,404.55","12,945.00","2,459.55",N               ,P             
74867AD200E41EDBA5D8B0C98DD98052,300000184,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"2,767.94","2,326.00",441.94,N               ,P             
74867AD200E41EDBA5D8B0C98DD9A052,300000185,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"8,745.31","7,349.00","1,396.31",N               ,P             
74867AD200E41EDBA5D8B0C98DD9C052,300000186,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"5,363.33","4,507.00",856.33,N               ,P             
74867AD200E41EDBA5D8B0C98DD9E052,300000187,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,375.94","5,357.93","1,018.01",N               ,P             
74867AD200E41EDBA5D8B0C98DDA0052,300000188,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,"5,413.31","4,549.00",864.31,N               ,P             
74867AD200E41EDBA5D8B0C98DDA2052,300000189,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,283.21","2,759.00",524.21,N               ,P             
74867AD200E41EDBA5D8B0C98DDA4052,300000190,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"16,463.09","13,834.53","2,628.56",N               ,P             
74867AD200E41EDBA5D8B0C98DDA6052,300000191,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"4,456.55","3,745.00",711.55,N               ,P             
74867AD200E41EDBA5D8B0C98DDA8052,300000192,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"2,069.17","1,738.80",330.37,N               ,P             
74867AD200E41EDBA5D8B0C98DDAA052,300000193,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"2,308.48","1,939.90",368.58,N               ,P             
74867AD200E41EDBA5D8B0C98DDAC052,300000194,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,"6,262.97","5,263.00",999.97,N               ,P             
74867AD200E41EDBA5D8B0C98DDAE052,300000195,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
74867AD200E41EDBA5D8B0C98DDB0052,300000196,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,457.23","2,064.90",392.33,N               ,P             
74867AD200E41EDBA5D8B0C98DDB2052,300000197,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
74867AD200E41EDBA5D8B0C98DDB4052,300000198,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"9,599.61","8,066.90","1,532.71",N               ,P             
74867AD200E41EDBA5D8B0C98DDB6052,300000199,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"22,350.58","18,782.00","3,568.58",N               ,P             
74867AD200E41EDBA5D8B0C98DDB8052,300000200,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"53,414.34","44,886.00","8,528.34",N               ,P             
74867AD200E41EDBA5D8B0C98DDBA052,300000201,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"12,208.56","10,259.30","1,949.26",N               ,P             
74867AD200E41EDBA5D8B0C98DDBC052,300000202,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"10,491.04","8,816.00","1,675.04",N               ,P             
74867AD200E41EDBA5D8B0C98DDBE052,300000203,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470,394.96,75.04,N               ,P             
74867AD200E41EDBA5D8B0C98DDC0052,300000204,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,755.56","2,315.60",439.96,N               ,P             
74867AD200E41EDBA5D8B0C98DDC2052,300000205,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,132.36","11,035.60","2,096.76",N               ,P             
74867AD200E41EDBA5D8B0C98DDC4052,300000206,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"2,904.79","2,441.00",463.79,N               ,P             
74867AD200E41EDBA5D8B0C98DDC6052,300000207,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,354.54","1,978.60",375.94,N               ,P             
74867AD200E41EDBA5D8B0C98DDC8052,300000208,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"4,347.01","3,652.95",694.06,N               ,P             
74867AD200E41EDBA5D8B0C98DDCA052,300000209,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796,151.24,N               ,P             
74867AD200E41EDBA5D8B0C98DDCC052,300000210,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"27,504.47","23,113.00","4,391.47",N               ,P             
74867AD200E41EDBA5D8B0C98DDCE052,300000211,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212,40.28,N               ,P             
74867AD200E41EDBA5D8B0C98DDD0052,300000212,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
74867AD200E41EDBA5D8B0C98DDD2052,300000213,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"19,452.93","16,347.00","3,105.93",N               ,P             
74867AD200E41EDBA5D8B0C98DDD4052,300000214,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,822.67","4,893.00",929.67,N               ,P             
74867AD200E41EDBA5D8B0C98DDD6052,300000215,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"13,876.59","11,661.00","2,215.59",N               ,P             
74867AD200E41EDBA5D8B0C98DDD8052,300000216,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"60,698.33","51,007.00","9,691.33",N               ,P             
74867AD200E41EDBA5D8B0C98DDDA052,300000217,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718,136.42,N               ,P             
74867AD200E41EDBA5D8B0C98DDDC052,300000218,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"3,051.16","2,564.00",487.16,N               ,P             
74867AD200E41EDBA5D8B0C98DDDE052,300000219,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"7,360.39","6,185.20","1,175.19",N               ,P             
74867AD200E41EDBA5D8B0C98DDE0052,300000220,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"9,292.66","7,808.95","1,483.71",N               ,P             
74867AD200E41EDBA5D8B0C98DDE2052,300000221,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"5,015.85","4,215.00",800.85,N               ,P             
74867AD200E41EDBA5D8B0C98DDE4052,300000222,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"3,523.59","2,961.00",562.59,N               ,P             
74867AD200E41EDBA5D8B0C98DDE6052,300000223,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"9,698.13","8,149.69","1,548.44",N               ,P             
74867AD200E41EDBA5D8B0C98DDE8052,300000224,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,117.69","5,140.92",976.77,N               ,P             
74867AD200E41EDBA5D8B0C98DDEA052,300000225,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"2,277.66","1,914.00",363.66,N               ,P             
74867AD200E41EDBA5D8B0C98DDEC052,300000226,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"20,253.80","17,020.00","3,233.80",N               ,P             
74867AD200E41EDBA5D8B0C98DDEE052,300000227,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"7,575.54","6,366.00","1,209.54",N               ,P             
74867AD200E41EDBA5D8B0C98DDF0052,300000228,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"4,715.92","3,962.96",752.96,N               ,P             
74867AD200E41EDBA5D8B0C98DDF2052,300000229,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"7,848.05","6,595.00","1,253.05",N               ,P             
74867AD200E41EDBA5D8B0C98DDF4052,300000230,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.9,410,77.9,N               ,P             
74867AD200E41EDBA5D8B0C98DDF6052,300000231,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"1,351.84","1,136.00",215.84,N               ,P             
74867AD200E41EDBA5D8B0C98DDF8052,300000232,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"8,554.91","7,189.00","1,365.91",N               ,P             
74867AD200E41EDBA5D8B0C98DDFA052,300000233,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"5,682.25","4,775.00",907.25,N               ,P             
74867AD200E41EDBA5D8B0C98DDFC052,300000234,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"3,769.92","3,168.00",601.92,N               ,P             
74867AD200E41EDBA5D8B0C98DDFE052,300000235,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,589.45","2,176.00",413.45,N               ,P             
74867AD200E41EDBA5D8B0C98DE00052,300000236,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"54,034.33","45,407.00","8,627.33",N               ,P             
74867AD200E41EDBA5D8B0C98DE02052,300000237,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
74867AD200E41EDBA5D8B0C98DE04052,300000238,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"6,840.71","5,748.50","1,092.21",N               ,P             
74867AD200E41EDBA5D8B0C98DE06052,300000239,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"63,073.57","53,003.00","10,070.57",N               ,P             
74867AD200E41EDBA5D8B0C98DE08052,300000240,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"2,248.99","1,889.91",359.08,N               ,P             
74867AD200E41EDBA5D8B0C98DE0A052,300000241,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"3,986.25","3,349.79",636.46,N               ,P             
74867AD200E41EDBA5D8B0C98DE0C052,300000242,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"6,700.89","5,631.00","1,069.89",N               ,P             
74867AD200E41EDBA5D8B0C98DE0E052,300000243,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"10,073.19","8,464.87","1,608.32",N               ,P             
74867AD200E41EDBA5D8B0C98DE10052,300000244,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,283.13","2,758.94",524.19,N               ,P             
74867AD200E41EDBA5D8B0C98DE12052,300000245,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"1,710.03","1,437.00",273.03,N               ,P             
74867AD200E41EDBA5D8B0C98DE14052,300000246,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"1,864.71","1,566.98",297.73,N               ,P             
74867AD200E41EDBA5D8B0C98DE16052,300000247,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"5,601.33","4,707.00",894.33,N               ,P             
74867AD200E41EDBA5D8B0C98DE18052,300000248,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.81","3,314.97",629.84,N               ,P             
74867AD200E41EDBA5D8B0C98DE1A052,300000249,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"3,233.23","2,717.00",516.23,N               ,P             
74867AD200E41EDBA5D8B0C98DE1C052,300000250,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"3,913.91","3,289.00",624.91,N               ,P             
74867AD200E41EDBA5D8B0C98DE1E052,300000251,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"43,534.96","36,584.00","6,950.96",N               ,P             
74867AD200E41EDBA5D8B0C98DE20052,300000252,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"18,142.74","15,246.00","2,896.74",N               ,P             
74867AD200E41EDBA5D8B0C98DE22052,300000253,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
74867AD200E41EDBA5D8B0C98DE24052,300000254,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,467.94","3,754.57",713.37,N               ,P             
74867AD200E41EDBA5D8B0C98DE26052,300000255,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,362.89","5,346.96","1,015.93",N               ,P             
74867AD200E41EDBA5D8B0C98DE28052,300000256,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"4,348.26","3,654.00",694.26,N               ,P             
74867AD200E41EDBA5D8B0C98DE2A052,300000257,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"1,857.50","1,560.92",296.58,N               ,P             
74867AD200E41EDBA5D8B0C98DE2C052,300000258,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"2,791.74","2,346.00",445.74,N               ,P             
74867AD200E41EDBA5D8B0C98DE2E052,300000259,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,427.76","1,199.80",227.96,N               ,P             
74867AD200E41EDBA5D8B0C98DE30052,300000260,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"7,261.38","6,102.00","1,159.38",N               ,P             
74867AD200E41EDBA5D8B0C98DE32052,300000261,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
74867AD200E41EDBA5D8B0C98DE34052,300000262,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"15,621.13","13,127.00","2,494.13",N               ,P             
74867AD200E41EDBA5D8B0C98DE36052,300000263,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,320.04","5,310.95","1,009.09",N               ,P             
74867AD200E41EDBA5D8B0C98DE38052,300000264,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
74867AD200E41EDBA5D8B0C98DE3A052,300000265,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"13,075.83","10,988.10","2,087.73",N               ,P             
74867AD200E41EDBA5D8B0C98DE3C052,300000266,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"1,942.08","1,632.00",310.08,N               ,P             
74867AD200E41EDBA5D8B0C98DE3E052,300000267,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
74867AD200E41EDBA5D8B0C98DE40052,300000268,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"19,813.50","16,650.00","3,163.50",N               ,P             
74867AD200E41EDBA5D8B0C98DE42052,300000269,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"8,448.47","7,099.56","1,348.91",N               ,P             
74867AD200E41EDBA5D8B0C98DE44052,300000270,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
74867AD200E41EDBA5D8B0C98DE46052,300000271,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"7,625.52","6,408.00","1,217.52",N               ,P             
74867AD200E41EDBA5D8B0C98DE48052,300000272,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
74867AD200E41EDBA5D8B0C98DE4A052,300000273,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,624.35","1,365.00",259.35,N               ,P             
74867AD200E41EDBA5D8B0C98DE4C052,300000274,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"13,781.39","11,581.00","2,200.39",N               ,P             
74867AD200E41EDBA5D8B0C98DE4E052,300000275,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"47,582.15","39,985.00","7,597.15",N               ,P             
74867AD200E41EDBA5D8B0C98DE50052,300000276,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"18,190.34","15,286.00","2,904.34",N               ,P             
74867AD200E41EDBA5D8B0C98DE52052,300000277,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"9,182.04","7,716.00","1,466.04",N               ,P             
74867AD200E41EDBA5D8B0C98DE54052,300000278,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"5,806.01","4,879.00",927.01,N               ,P             
74867AD200E41EDBA5D8B0C98DE56052,300000279,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,626.37","1,366.70",259.67,N               ,P             
74867AD200E41EDBA5D8B0C98DE58052,300000280,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"2,691.78","2,262.00",429.78,N               ,P             
74867AD200E41EDBA5D8B0C98DE5A052,300000281,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"4,950.40","4,160.00",790.4,N               ,P             
74867AD200E41EDBA5D8B0C98DE5C052,300000282,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"12,020.19","10,101.00","1,919.19",N               ,P             
74867AD200E41EDBA5D8B0C98DE5E052,300000283,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"71,973.58","60,482.00","11,491.58",N               ,P             
74867AD200E41EDBA5D8B0C98DE60052,300000284,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"8,751.26","7,354.00","1,397.26",N               ,P             
74867AD200E41EDBA5D8B0C98DE62052,300000285,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,938.50","4,150.00",788.5,N               ,P             
74867AD200E41EDBA5D8B0C98DE64052,300000286,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,227.24","2,711.97",515.27,N               ,P             
74867AD200E41EDBA5D8B0C98DE66052,300000287,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,542.94","7,178.94","1,364.00",N               ,P             
74867AD200E41EDBA5D8B0C98DE68052,300000288,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"3,485.98","2,929.40",556.58,N               ,P             
74867AD200E41EDBA5D8B0C98DE6A052,300000289,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,127.29","5,148.98",978.31,N               ,P             
74867AD200E41EDBA5D8B0C98DE6C052,300000290,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,274.68","11,155.20","2,119.48",N               ,P             
