NODE_KEY                        ,PARENT_KEY_NODE_KEY               ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0CBD36C4052,74867AD200E41EDBA5D8B0C98DC58052  ,70,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,"2,856.00","2,400.00",456
74867AD200E41EDBA5D8B0CBD36C6052,74867AD200E41EDBA5D8B0C98DC5A052  ,10,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,117.81,99,18.81
74867AD200E41EDBA5D8B0CBD36C8052,74867AD200E41EDBA5D8B0C98DC5A052  ,20,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0CBD36CA052,74867AD200E41EDBA5D8B0C98DC5A052  ,30,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"1,425.62","1,198.00",227.62
74867AD200E41EDBA5D8B0CBD36CC052,74867AD200E41EDBA5D8B0C98DC5A052  ,40,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0CBD36CE052,74867AD200E41EDBA5D8B0C98DC5A052  ,50,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"17,850.00","15,000.00","2,850.00"
74867AD200E41EDBA5D8B0CBD36D0052,74867AD200E41EDBA5D8B0C98DC5A052  ,60,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"1,425.62","1,198.00",227.62
74867AD200E41EDBA5D8B0CBD36D2052,74867AD200E41EDBA5D8B0C98DC5A052  ,70,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0CBD36D4052,74867AD200E41EDBA5D8B0C98DC5A052  ,80,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0CBD36D6052,74867AD200E41EDBA5D8B0C98DC5A052  ,90,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"2,138.43","1,797.00",341.43
74867AD200E41EDBA5D8B0CBD36D8052,74867AD200E41EDBA5D8B0C98DC5A052  ,100,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,353.43,297,56.43
74867AD200E41EDBA5D8B0CBD36DA052,74867AD200E41EDBA5D8B0C98DC5C052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"1,544.62","1,298.00",246.62
74867AD200E41EDBA5D8B0CBD36DC052,74867AD200E41EDBA5D8B0C98DC5C052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,8.33,7,1.33
74867AD200E41EDBA5D8B0CBD36DE052,74867AD200E41EDBA5D8B0C98DC5C052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CBD36E0052,74867AD200E41EDBA5D8B0C98DC5C052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"1,544.62","1,298.00",246.62
74867AD200E41EDBA5D8B0CBD36E2052,74867AD200E41EDBA5D8B0C98DC5C052  ,50,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CBD36E4052,74867AD200E41EDBA5D8B0C98DC5C052  ,60,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CBD36E6052,74867AD200E41EDBA5D8B0C98DC5C052  ,70,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"2,316.93","1,947.00",369.93
74867AD200E41EDBA5D8B0CBD36E8052,74867AD200E41EDBA5D8B0C98DC5C052  ,80,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21,3.99
74867AD200E41EDBA5D8B0CBD36EA052,74867AD200E41EDBA5D8B0C98DC5C052  ,90,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CBD36EC052,74867AD200E41EDBA5D8B0C98DC5C052  ,100,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"2,316.93","1,947.00",369.93
74867AD200E41EDBA5D8B0CBD36EE052,74867AD200E41EDBA5D8B0C98DC5E052  ,10,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"3,412.92","2,868.00",544.92
74867AD200E41EDBA5D8B0CBD36F0052,74867AD200E41EDBA5D8B0C98DC5E052  ,20,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,558.11,469,89.11
74867AD200E41EDBA5D8B0CBD36F2052,74867AD200E41EDBA5D8B0C98DC5E052  ,30,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52,9.88
74867AD200E41EDBA5D8B0CBD36F4052,74867AD200E41EDBA5D8B0C98DC5E052  ,40,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"2,275.28","1,912.00",363.28
74867AD200E41EDBA5D8B0CBD36F6052,74867AD200E41EDBA5D8B0C98DC5E052  ,50,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,558.11,469,89.11
74867AD200E41EDBA5D8B0CBD36F8052,74867AD200E41EDBA5D8B0C98DC5E052  ,60,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52,9.88
74867AD200E41EDBA5D8B0CBD36FA052,74867AD200E41EDBA5D8B0C98DC5E052  ,70,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"1,137.64",956,181.64
74867AD200E41EDBA5D8B0CBD36FC052,74867AD200E41EDBA5D8B0C98DC5E052  ,80,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,"1,116.22",938,178.22
74867AD200E41EDBA5D8B0CBD36FE052,74867AD200E41EDBA5D8B0C98DC60052  ,10,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0CBD3700052,74867AD200E41EDBA5D8B0C98DC60052  ,20,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"3,173.73","2,667.00",506.73
74867AD200E41EDBA5D8B0CBD3702052,74867AD200E41EDBA5D8B0C98DC60052  ,30,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567,107.73
74867AD200E41EDBA5D8B0CBD3704052,74867AD200E41EDBA5D8B0C98DC60052  ,40,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"1,057.91",889,168.91
74867AD200E41EDBA5D8B0CBD3706052,74867AD200E41EDBA5D8B0C98DC60052  ,50,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189,35.91
74867AD200E41EDBA5D8B0CBD3708052,74867AD200E41EDBA5D8B0C98DC62052  ,10,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,21.18,17.8,3.38
74867AD200E41EDBA5D8B0CBD370A052,74867AD200E41EDBA5D8B0C98DC62052  ,20,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,94.01,79,15.01
74867AD200E41EDBA5D8B0CBD370C052,74867AD200E41EDBA5D8B0C98DC62052  ,30,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,"1,218.56","1,024.00",194.56
74867AD200E41EDBA5D8B0CBD370E052,74867AD200E41EDBA5D8B0C98DC62052  ,40,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0CBD3710052,74867AD200E41EDBA5D8B0C98DC62052  ,50,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,282.03,237,45.03
74867AD200E41EDBA5D8B0CBD3712052,74867AD200E41EDBA5D8B0C98DC64052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,201.11,169,32.11
74867AD200E41EDBA5D8B0CBD3714052,74867AD200E41EDBA5D8B0C98DC64052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.4,260,49.4
74867AD200E41EDBA5D8B0CBD3716052,74867AD200E41EDBA5D8B0C98DC64052  ,30,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CBD3718052,74867AD200E41EDBA5D8B0C98DC64052  ,40,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.1,390,74.1
74867AD200E41EDBA5D8B0CBD371A052,74867AD200E41EDBA5D8B0C98DC64052  ,50,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338,64.22
74867AD200E41EDBA5D8B0CBD371C052,74867AD200E41EDBA5D8B0C98DC64052  ,60,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.4,260,49.4
74867AD200E41EDBA5D8B0CBD371E052,74867AD200E41EDBA5D8B0C98DC64052  ,70,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507,96.33
74867AD200E41EDBA5D8B0CBD3720052,74867AD200E41EDBA5D8B0C98DC66052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"3,484.32","2,928.00",556.32
74867AD200E41EDBA5D8B0CBD3722052,74867AD200E41EDBA5D8B0C98DC66052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"1,426.81","1,199.00",227.81
74867AD200E41EDBA5D8B0CBD3724052,74867AD200E41EDBA5D8B0C98DC66052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33,6.27
74867AD200E41EDBA5D8B0CBD3726052,74867AD200E41EDBA5D8B0C98DC68052  ,10,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CBD3728052,74867AD200E41EDBA5D8B0C98DC68052  ,20,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"5,208.63","4,377.00",831.63
74867AD200E41EDBA5D8B0CBD372A052,74867AD200E41EDBA5D8B0C98DC68052  ,30,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649,123.31
74867AD200E41EDBA5D8B0CBD372C052,74867AD200E41EDBA5D8B0C98DC68052  ,40,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14,2.66
74867AD200E41EDBA5D8B0CBD372E052,74867AD200E41EDBA5D8B0C98DC68052  ,50,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"3,472.42","2,918.00",554.42
74867AD200E41EDBA5D8B0CBD3730052,74867AD200E41EDBA5D8B0C98DC68052  ,60,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649,123.31
74867AD200E41EDBA5D8B0CBD3732052,74867AD200E41EDBA5D8B0C98DC68052  ,70,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21,3.99
74867AD200E41EDBA5D8B0CBD3734052,74867AD200E41EDBA5D8B0C98DC68052  ,80,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"1,736.21","1,459.00",277.21
74867AD200E41EDBA5D8B0CBD3736052,74867AD200E41EDBA5D8B0C98DC6A052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.5,50,9.5
74867AD200E41EDBA5D8B0CBD3738052,74867AD200E41EDBA5D8B0C98DC6A052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238,45.22
74867AD200E41EDBA5D8B0CBD373A052,74867AD200E41EDBA5D8B0C98DC6A052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"35,700.00","30,000.00","5,700.00"
74867AD200E41EDBA5D8B0CBD373C052,74867AD200E41EDBA5D8B0C98DC6A052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,89.25,75,14.25
74867AD200E41EDBA5D8B0CBD373E052,74867AD200E41EDBA5D8B0C98DC6A052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119,22.61
74867AD200E41EDBA5D8B0CBD3740052,74867AD200E41EDBA5D8B0C98DC6A052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"35,700.00","30,000.00","5,700.00"
74867AD200E41EDBA5D8B0CBD3742052,74867AD200E41EDBA5D8B0C98DC6C052  ,10,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"3,567.62","2,998.00",569.62
74867AD200E41EDBA5D8B0CBD3744052,74867AD200E41EDBA5D8B0C98DC6C052  ,20,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,"1,616.02","1,358.00",258.02
74867AD200E41EDBA5D8B0CBD3746052,74867AD200E41EDBA5D8B0C98DC6C052  ,30,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"3,567.62","2,998.00",569.62
74867AD200E41EDBA5D8B0CBD3748052,74867AD200E41EDBA5D8B0C98DC6E052  ,10,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.6,540,102.6
74867AD200E41EDBA5D8B0CBD374A052,74867AD200E41EDBA5D8B0C98DC6E052  ,20,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32,6.08
74867AD200E41EDBA5D8B0CBD374C052,74867AD200E41EDBA5D8B0C98DC6E052  ,30,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,"1,959.93","1,647.00",312.93
74867AD200E41EDBA5D8B0CBD374E052,74867AD200E41EDBA5D8B0C98DC6E052  ,40,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.6,540,102.6
74867AD200E41EDBA5D8B0CBD3750052,74867AD200E41EDBA5D8B0C98DC6E052  ,50,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32,6.08
74867AD200E41EDBA5D8B0CBD3752052,74867AD200E41EDBA5D8B0C98DC6E052  ,60,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549,104.31
74867AD200E41EDBA5D8B0CBD3754052,74867AD200E41EDBA5D8B0C98DC6E052  ,70,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.9,810,153.9
74867AD200E41EDBA5D8B0CBD3756052,74867AD200E41EDBA5D8B0C98DC70052  ,10,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549,104.31
74867AD200E41EDBA5D8B0CBD3758052,74867AD200E41EDBA5D8B0C98DC70052  ,20,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0CBD375A052,74867AD200E41EDBA5D8B0C98DC70052  ,30,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,"1,888.53","1,587.00",301.53
74867AD200E41EDBA5D8B0CBD375C052,74867AD200E41EDBA5D8B0C98DC70052  ,40,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549,104.31
74867AD200E41EDBA5D8B0CBD375E052,74867AD200E41EDBA5D8B0C98DC72052  ,10,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,16.64,13.98,2.66
74867AD200E41EDBA5D8B0CBD3760052,74867AD200E41EDBA5D8B0C98DC72052  ,20,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CBD3762052,74867AD200E41EDBA5D8B0C98DC72052  ,30,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CBD3764052,74867AD200E41EDBA5D8B0C98DC72052  ,40,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,24.95,20.97,3.98
74867AD200E41EDBA5D8B0CBD3766052,74867AD200E41EDBA5D8B0C98DC72052  ,50,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CBD3768052,74867AD200E41EDBA5D8B0C98DC72052  ,60,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CBD376A052,74867AD200E41EDBA5D8B0C98DC72052  ,70,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0CBD376C052,74867AD200E41EDBA5D8B0C98DC72052  ,80,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CBD376E052,74867AD200E41EDBA5D8B0C98DC72052  ,90,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,"1,959.93","1,647.00",312.93
74867AD200E41EDBA5D8B0CBD3770052,74867AD200E41EDBA5D8B0C98DC74052  ,10,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,609.28,512,97.28
74867AD200E41EDBA5D8B0CBD3772052,74867AD200E41EDBA5D8B0C98DC74052  ,20,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.7,5.07
74867AD200E41EDBA5D8B0CBD3774052,74867AD200E41EDBA5D8B0C98DC74052  ,30,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0CBD3776052,74867AD200E41EDBA5D8B0C98DC74052  ,40,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,"1,218.56","1,024.00",194.56
74867AD200E41EDBA5D8B0CBD3778052,74867AD200E41EDBA5D8B0C98DC74052  ,50,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.7,5.07
74867AD200E41EDBA5D8B0CBD377A052,74867AD200E41EDBA5D8B0C98DC74052  ,60,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0CBD377C052,74867AD200E41EDBA5D8B0C98DC74052  ,70,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,"1,218.56","1,024.00",194.56
74867AD200E41EDBA5D8B0CBD377E052,74867AD200E41EDBA5D8B0C98DC76052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.7,8.99,1.71
74867AD200E41EDBA5D8B0CBD3780052,74867AD200E41EDBA5D8B0C98DC76052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.1,90,17.1
74867AD200E41EDBA5D8B0CBD3782052,74867AD200E41EDBA5D8B0C98DC76052  ,30,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,"1,486.31","1,249.00",237.31
74867AD200E41EDBA5D8B0CBD3784052,74867AD200E41EDBA5D8B0C98DC76052  ,40,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.7,8.99,1.71
74867AD200E41EDBA5D8B0CBD3786052,74867AD200E41EDBA5D8B0C98DC76052  ,50,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,53.55,45,8.55
74867AD200E41EDBA5D8B0CBD3788052,74867AD200E41EDBA5D8B0C98DC76052  ,60,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,"4,458.93","3,747.00",711.93
74867AD200E41EDBA5D8B0CBD378A052,74867AD200E41EDBA5D8B0C98DC78052  ,10,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,106.74,89.7,17.04
74867AD200E41EDBA5D8B0CBD378C052,74867AD200E41EDBA5D8B0C98DC78052  ,20,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"1,428.00","1,200.00",228
74867AD200E41EDBA5D8B0CBD378E052,74867AD200E41EDBA5D8B0C98DC78052  ,30,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"1,998.01","1,679.00",319.01
74867AD200E41EDBA5D8B0CBD3790052,74867AD200E41EDBA5D8B0C98DC78052  ,40,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,106.74,89.7,17.04
74867AD200E41EDBA5D8B0CBD3792052,74867AD200E41EDBA5D8B0C98DC78052  ,50,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"1,428.00","1,200.00",228
74867AD200E41EDBA5D8B0CBD3794052,74867AD200E41EDBA5D8B0C98DC78052  ,60,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"1,998.01","1,679.00",319.01
74867AD200E41EDBA5D8B0CBD3796052,74867AD200E41EDBA5D8B0C98DC78052  ,70,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0CBD3798052,74867AD200E41EDBA5D8B0C98DC78052  ,80,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0CBD379A052,74867AD200E41EDBA5D8B0C98DC78052  ,90,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"3,996.02","3,358.00",638.02
74867AD200E41EDBA5D8B0CBD379C052,74867AD200E41EDBA5D8B0C98DC7A052  ,10,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,"1,259.02","1,058.00",201.02
74867AD200E41EDBA5D8B0CBD379E052,74867AD200E41EDBA5D8B0C98DC7A052  ,20,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549,104.31
74867AD200E41EDBA5D8B0CBD37A0052,74867AD200E41EDBA5D8B0C98DC7A052  ,30,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.4,17.98,3.42
74867AD200E41EDBA5D8B0CBD37A2052,74867AD200E41EDBA5D8B0C98DC7C052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"2,023.00","1,700.00",323
74867AD200E41EDBA5D8B0CBD37A4052,74867AD200E41EDBA5D8B0C98DC7C052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.9,110,20.9
74867AD200E41EDBA5D8B0CBD37A6052,74867AD200E41EDBA5D8B0C98DC7E052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"2,316.93","1,947.00",369.93
74867AD200E41EDBA5D8B0CBD37A8052,74867AD200E41EDBA5D8B0C98DC7E052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21,3.99
74867AD200E41EDBA5D8B0CBD37AA052,74867AD200E41EDBA5D8B0C98DC7E052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,"1,736.21","1,459.00",277.21
74867AD200E41EDBA5D8B0CBD37AC052,74867AD200E41EDBA5D8B0C98DC7E052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,"1,544.62","1,298.00",246.62
74867AD200E41EDBA5D8B0CBD37AE052,74867AD200E41EDBA5D8B0C98DC80052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"6,069.00","5,100.00",969
74867AD200E41EDBA5D8B0CBD37B0052,74867AD200E41EDBA5D8B0C98DC80052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55,10.45
74867AD200E41EDBA5D8B0CBD37B2052,74867AD200E41EDBA5D8B0C98DC80052  ,30,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"8,207.43","6,897.00","1,310.43"
74867AD200E41EDBA5D8B0CBD37B4052,74867AD200E41EDBA5D8B0C98DC80052  ,40,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"6,069.00","5,100.00",969
74867AD200E41EDBA5D8B0CBD37B6052,74867AD200E41EDBA5D8B0C98DC80052  ,50,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55,10.45
74867AD200E41EDBA5D8B0CBD37B8052,74867AD200E41EDBA5D8B0C98DC82052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.5,50,9.5
74867AD200E41EDBA5D8B0CBD37BA052,74867AD200E41EDBA5D8B0C98DC82052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238,45.22
74867AD200E41EDBA5D8B0CBD37BC052,74867AD200E41EDBA5D8B0C98DC82052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"35,700.00","30,000.00","5,700.00"
74867AD200E41EDBA5D8B0CBD37BE052,74867AD200E41EDBA5D8B0C98DC82052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.5,50,9.5
74867AD200E41EDBA5D8B0CBD37C0052,74867AD200E41EDBA5D8B0C98DC82052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119,22.61
74867AD200E41EDBA5D8B0CBD37C2052,74867AD200E41EDBA5D8B0C98DC82052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"17,850.00","15,000.00","2,850.00"
74867AD200E41EDBA5D8B0CBD37C4052,74867AD200E41EDBA5D8B0C98DC82052  ,70,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.5,50,9.5
74867AD200E41EDBA5D8B0CBD37C6052,74867AD200E41EDBA5D8B0C98DC82052  ,80,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,424.83,357,67.83
74867AD200E41EDBA5D8B0CBD37C8052,74867AD200E41EDBA5D8B0C98DC82052  ,90,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,"35,700.00","30,000.00","5,700.00"
74867AD200E41EDBA5D8B0CBD37CA052,74867AD200E41EDBA5D8B0C98DC84052  ,10,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0CBD37CC052,74867AD200E41EDBA5D8B0C98DC84052  ,20,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,712.81,599,113.81
74867AD200E41EDBA5D8B0CBD37CE052,74867AD200E41EDBA5D8B0C98DC84052  ,30,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0CBD37D0052,74867AD200E41EDBA5D8B0C98DC86052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507,96.33
74867AD200E41EDBA5D8B0CBD37D2052,74867AD200E41EDBA5D8B0C98DC86052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.1,390,74.1
74867AD200E41EDBA5D8B0CBD37D4052,74867AD200E41EDBA5D8B0C98DC88052  ,10,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,"1,959.93","1,647.00",312.93
74867AD200E41EDBA5D8B0CBD37D6052,74867AD200E41EDBA5D8B0C98DC88052  ,20,74867AD200E41EDBA5D8B06B26FA4052  ,CHF          ,"1,959.93","1,647.00",312.93
74867AD200E41EDBA5D8B0CBD37D8052,74867AD200E41EDBA5D8B0C98DC88052  ,30,74867AD200E41EDBA5D8B06B26EF0052  ,CHF          ,30.94,26,4.94
74867AD200E41EDBA5D8B0CBD37DA052,74867AD200E41EDBA5D8B0C98DC88052  ,40,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0CBD37DC052,74867AD200E41EDBA5D8B0C98DC8A052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"3,484.32","2,928.00",556.32
74867AD200E41EDBA5D8B0CBD37DE052,74867AD200E41EDBA5D8B0C98DC8A052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"4,280.43","3,597.00",683.43
74867AD200E41EDBA5D8B0CBD37E0052,74867AD200E41EDBA5D8B0C98DC8A052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33,6.27
74867AD200E41EDBA5D8B0CBD37E2052,74867AD200E41EDBA5D8B0C98DC8A052  ,40,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,"3,484.32","2,928.00",556.32
74867AD200E41EDBA5D8B0CBD37E4052,74867AD200E41EDBA5D8B0C98DC8A052  ,50,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,"1,426.81","1,199.00",227.81
74867AD200E41EDBA5D8B0CBD37E6052,74867AD200E41EDBA5D8B0C98DC8A052  ,60,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22,4.18
